"","x"
"49352","Ikzf1"
"49353","Zfpn1a1"
"49354","mCG_3994"
"49355","Ndrg3"
"49356","Dele1"
"49357","0610009O20Rik"
"49358","mCG_18332"
"49359","Hist2h2aa1"
"49360","mCG_140446"
"49361","Ino80e"
"49362","Ccdc95"
"49363","mCG_134122"
"49364","Top3b"
"49365","mCG_131163"
"49366","Neto2"
"49367","Pudp"
"49368","Hdhd1a"
"49369","mCG_15424"
"49370","Olfr1454"
"49371","Ano4"
"49372","AU018091"
"49373","cat5"
"49374","LOC245128"
"49375","mCG_18471"
"49376","Haghl"
"49377","mCG_17667"
"49378","Ebf1"
"49379","mCG_140647"
"49380","Olfr1307"
"49381","Olfr1309"
"49382","mCG_142364"
"49383","Nedd4"
"49384","EG639396"
"49385","Olfr955"
"49386","mCG_1034631"
"49387","Mcp11"
"49388","Prss34"
"49389","Washc2"
"49390","Fam21"
"49391","Hyal2"
"49392","Rfxank"
"49393","mCG_23094"
"49394","Ppef1"
"49395","Qdpr"
"49396","mCG_21480"
"49397","Zfp455"
"49398","Eif2s2"
"49399","mCG_3686"
"49400","Arpc1a"
"49401","mCG_17259"
"49402","Cmpk1"
"49403","CMPK"
"49404","CMPK1"
"49405","mCG_16168"
"49406","Arhgef38"
"49407","9130221D24Rik"
"49408","mCG_123955"
"49409","Olfr549"
"49410","mCG_55152"
"49411","Svs2"
"49412","Semg1"
"49413","mCG_5433"
"49414","Trpm3"
"49415","Gm5142"
"49416","EG380907"
"49417","LOC380907"
"49418","mCG_148228"
"49419","Zfp111"
"49420","mCG_22852"
"49421","Lyz1"
"49422","Lyzf3"
"49423","mCG_3047"
"49424","Phc2"
"49425","RP23-467J23.1-011"
"49426","Prkar1a"
"49427","Tubgcp4"
"49428","D2Ertd435e"
"49429","Mplkip"
"49430","2810021B07Rik"
"49431","mCG_16559"
"49432","Fbxw17"
"49433","Olfr399"
"49434","mCG_140793"
"49435","U2af2"
"49436","H2-Ea-ps"
"49437","Foxred1"
"49438","Ap5s1"
"49439","2310035K24Rik"
"49440","Tmem181a"
"49441","Gpr178"
"49442","Tmem181"
"49443","Ski"
"49444","mCG_3931"
"49445","Olfr1026"
"49446","mCG_142279"
"49447","Ppp3r2"
"49448","mCG_140623"
"49449","4930519F16Rik"
"49450","Ppnx"
"49451","mCG_55901"
"49452","Pknox1"
"49453","Rpl36a-ps1"
"49454","mCG_113838"
"49455","Zdhhc25"
"49456","mCG_52425"
"49457","Hsf1"
"49458","Commd10"
"49459","mCG_3460"
"49460","Mfsd4b5"
"49461","BC021785"
"49462","mCG_1406"
"49463","Gm10334"
"49464","EG436523"
"49465","Gm5771"
"49466","trypsinogen"
"49467","mCG_15081"
"49468","Pfkfb2"
"49469","mCG_2633"
"49470","Bean1"
"49471","Arhgap9"
"49472","Vps13a"
"49473","Vps13a"
"49474","3"
"49475","variant"
"49476","II"
"49477","Vps13a"
"49478","3"
"49479","variant"
"49480","IV"
"49481","Olfr1277"
"49482","mCG_64688"
"49483","Smgc"
"49484","mCG_22870"
"49485","Olfr1294"
"49486","Ifna16"
"49487","Gm13280"
"49488","Ifna6T"
"49489","OTTMUSG00000011275"
"49490","mCG_146422"
"49491","Tab3"
"49492","Map3k7ip3"
"49493","Pcdha6"
"49494","Rhox2d"
"49495","mCG_125586"
"49496","Ifna14"
"49497","mCG_146423"
"49498","Pakap"
"49499","Palm2"
"49500","mCG_2708"
"49501","Nipal2"
"49502","Npal2"
"49503","mCG_133562"
"49504","Gm3020"
"49505","Gm10409"
"49506","COX1"
"49507","Eif4e1b"
"49508","Gm273"
"49509","Scgb2b21"
"49510","Abpbg21"
"49511","Akap8l"
"49512","mCG_14258"
"49513","Dnah9"
"49514","Dnahc9"
"49515","RP23-215H18.2-001"
"49516","Col9a1"
"49517","mCG_13814"
"49518","Olfr131"
"49519","mCG_141458"
"49520","Gria2"
"49521","mCG_21475"
"49522","Olfr1373"
"49523","mCG_1037699"
"49524","4921504E06Rik"
"49525","mCG_10196"
"49526","Fbxo16"
"49527","mCG_141153"
"49528","Zmynd15"
"49529","mCG_21167"
"49530","Eif3g"
"49531","EIF3G"
"49532","EIF3S4"
"49533","Eif3s4"
"49534","mCG_67920"
"49535","Rras"
"49536","Ly6g6c"
"49537","1700049L16Rik"
"49538","mCG_55119"
"49539","Olfr718-ps1"
"49540","Pla2g2a"
"49541","Prkce"
"49542","Spopfm2"
"49543","Gm10696"
"49544","Tdpoz1"
"49545","Phtf2"
"49546","mCG_131947"
"49547","Pgf"
"49548","mCG_5524"
"49549","Tesc"
"49550","Ciita"
"49551","C2ta"
"49552","mCG_126563"
"49553","Krt27"
"49554","Mpp7"
"49555","mCG_5292"
"49556","Dnaaf5"
"49557","Heatr2"
"49558","Psma2"
"49559","Ypel1"
"49560","Ypel"
"49561","mCG_131162"
"49562","4930474N05Rik"
"49563","Ikbkb"
"49564","Hrh4"
"49565","Olfr653"
"49566","Npsr1"
"49567","mCG_124656"
"49568","Gm11562"
"49569","Krtap2-4"
"49570","OTTMUSG00000002199"
"49571","Spp1"
"49572","Rpain"
"49573","Olfr902"
"49574","mCG_66468"
"49575","mt-Nd6"
"49576","ND6"
"49577","Nd6"
"49578","Chrnd"
"49579","mCG_16196"
"49580","Havcr1"
"49581","mCG_117142"
"49582","Gm13697"
"49583","Gm13691"
"49584","Gm13693"
"49585","Gm13694"
"49586","Gm13696"
"49587","Gm13698"
"49588","Ttc30b"
"49589","mCG_1039824"
"49590","Rdx"
"49591","Vmn1r244"
"49592","Gm5728"
"49593","Gm8660"
"49594","Vmn1r254"
"49595","Aurka"
"49596","mCG_2579"
"49597","Thrap3"
"49598","Gm5622"
"49599","EG434459"
"49600","Atp9a"
"49601","Hmg20b"
"49602","Plekhj1"
"49603","mCG_12132"
"49604","Fkbp7"
"49605","mCG_68007"
"49606","Pmm1"
"49607","Cald1"
"49608","Tex29"
"49609","1700018L24Rik"
"49610","mCG_11181"
"49611","Mill1"
"49612","mCG_58238"
"49613","Ldha"
"49614","Trpm3"
"49615","Rpl39l"
"49616","4930517K11Rik"
"49617","mCG_123869"
"49618","Mgat4f"
"49619","4933406M09Rik"
"49620","mCG_58606"
"49621","Dok3"
"49622","mCG_3195"
"49623","Zkscan7"
"49624","mCG_23655"
"49625","Gosr2"
"49626","mCG_19158"
"49627","Defa33"
"49628","Defa2"
"49629","Defcr20"
"49630","Tmsb15a"
"49631","Chrm4"
"49632","mCG_16134"
"49633","Adamts6"
"49634","Epha5"
"49635","Zfp36"
"49636","Apoe"
"49637","Olfr1255"
"49638","Pcdha12"
"49639","Smim23"
"49640","1700008A04Rik"
"49641","mCG_68074"
"49642","Vcan"
"49643","mCG_116562"
"49644","Cetn2"
"49645","H2-Eb1"
"49646","Btnl2"
"49647","IEbeta"
"49648","Slc4a7"
"49649","slc4a7"
"49650","Kcnj6"
"49651","mCG_49465"
"49652","Osgin2"
"49653","BC010311"
"49654","mCG_12403"
"49655","Dnaic1"
"49656","mCG_123798"
"49657","G0s2"
"49658","mCG_16875"
"49659","Fhl2"
"49660","mCG_113685"
"49661","Hoxa4"
"49662","mCG_1050160"
"49663","Rcan1"
"49664","Dscr1"
"49665","mCG_13560"
"49666","Olfr1122"
"49667","Osgep"
"49668","OSGEP"
"49669","Tpm1"
"49670","mCG_1234"
"49671","Zfp568"
"49672","Dhx32"
"49673","Trpc3"
"49674","Tbl1xr1"
"49675","Ciita"
"49676","EG669998"
"49677","Gm9475"
"49678","Tmcc3"
"49679","Rexo2"
"49680","Smfn"
"49681","Cerk"
"49682","Ccdc120"
"49683","Adgre5"
"49684","Fam122c"
"49685","Tlr7"
"49686","Cd3g"
"49687","Exo1"
"49688","Lztfl1"
"49689","Tex35"
"49690","Sema6c"
"49691","Plxdc2"
"49692","Esp15"
"49693","EG668200"
"49694","Gm9041"
"49695","Eef2"
"49696","Brix1"
"49697","Ly6g6f"
"49698","ly6g6f"
"49699","Itsn1"
"49700","Itsn"
"49701","Plekha4"
"49702","Axdnd1"
"49703","Olfr1033"
"49704","Rab44"
"49705","Klhl8"
"49706","Sh3tc1"
"49707","Pcgf2"
"49708","Pde7b"
"49709","V1re11"
"49710","Tnk2"
"49711","Slc25a25"
"49712","Fam131a"
"49713","Muc4"
"49714","Asap1"
"49715","Pirt"
"49716","A530088H08Rik"
"49717","Dzank1"
"49718","6330439K17Rik"
"49719","Scn7a"
"49720","Gm38396"
"49721","Klhdc1"
"49722","Midn"
"49723","Ecd"
"49724","Slx4"
"49725","Btbd12"
"49726","Ccni"
"49727","Arglu1"
"49728","Irak3"
"49729","Ehmt2"
"49730","Lama4"
"49731","Cul2"
"49732","Ssh3"
"49733","Trpm3"
"49734","Myo1g"
"49735","Ddhd2"
"49736","Clcn7"
"49737","Klrg2"
"49738","Bcas1"
"49739","Arsi"
"49740","BC020108"
"49741","Rb1cc1"
"49742","Traf1"
"49743","Cep112"
"49744","Ccdc46"
"49745","Podn"
"49746","Trbv21"
"49747","Fam71e2"
"49748","Slc25a23"
"49749","Sec62"
"49750","Tloc1"
"49751","Ucp2"
"49752","Rnaseh2a"
"49753","Sil1"
"49754","Pcbp4"
"49755","Dhx15"
"49756","Dock2"
"49757","Olfr860"
"49758","Hnf3b"
"49759","4930428B01Rik"
"49760","Aven"
"49761","Zfp808"
"49762","EG630579"
"49763","Ceacam1"
"49764","Bgpe"
"49765","Car6"
"49766","Ptpn11"
"49767","PTP"
"49768","Rbpms"
"49769","Olfr67"
"49770","Tnrc6b"
"49771","Rc3h2"
"49772","Pstpip2"
"49773","Gm21936"
"49774","Igkv3-4"
"49775","Ppp1r13b"
"49776","Naa60"
"49777","Nat15"
"49778","Map2k3"
"49779","Izumo1r"
"49780","Folr4"
"49781","Ndufab1"
"49782","Gm1043"
"49783","Slc25a47"
"49784","Robo2"
"49785","Met"
"49786","Pla2g12a"
"49787","Defa35"
"49788","Lrif1"
"49789","4933421E11Rik"
"49790","Zfp658"
"49791","BC043301"
"49792","Irf9"
"49793","Krt36"
"49794","Krt1-5"
"49795","H2-Eb1"
"49796","Gm10530"
"49797","Tyms"
"49798","Lmf1"
"49799","Tmem112"
"49800","Zmym5"
"49801","Mlkl"
"49802","Lrtm1"
"49803","Aif1l"
"49804","Trmt10a"
"49805","Rg9mtd2"
"49806","Cntnap2"
"49807","Atf2"
"49808","Camk2d"
"49809","Fbrs"
"49810","Arhgap21"
"49811","Rfx1"
"49812","Sfxn5"
"49813","Prss50"
"49814","Dock3"
"49815","Eri1"
"49816","Slc5a4a"
"49817","2010300C02Rik"
"49818","Zfp180"
"49819","Kat6a"
"49820","Myst3"
"49821","H2-K1"
"49822","Unc5c"
"49823","Rab13"
"49824","Sec31a"
"49825","Krtap4-9"
"49826","Fdft1"
"49827","Kcnc4"
"49828","Tnxb"
"49829","Lhb"
"49830","Mettl3"
"49831","Zbtb12"
"49832","Olfr20"
"49833","tpcr06"
"49834","Hdlbp"
"49835","Cdk7"
"49836","Ghr"
"49837","Ikbkg"
"49838","Prrc2c"
"49839","Agrn"
"49840","Pax5"
"49841","Taar3"
"49842","TAAR3"
"49843","slp"
"49844","Ggps1"
"49845","Arhgef9"
"49846","Il18r1"
"49847","Grm8"
"49848","Aldh3b1"
"49849","Ago2"
"49850","Oas1f"
"49851","Apom"
"49852","Coq2"
"49853","Peli2"
"49854","Rcbtb2"
"49855","Ell2"
"49856","Cldn3"
"49857","9330133O14Rik"
"49858","Setdb2"
"49859","Zbtb20"
"49860","Camk2d"
"49861","Agpat2"
"49862","Rpain"
"49863","Exosc8"
"49864","Flna"
"49865","H2-K1"
"49866","Rxfp2"
"49867","Lgr8"
"49868","Bcr"
"49869","Mbnl1"
"49870","Adamtsl2"
"49871","mKIAA0605"
"49872","P4ha1"
"49873","Gm17651"
"49874","Mapre3"
"49875","Bbs7"
"49876","Tpd52l2"
"49877","Olfr279"
"49878","Ighd"
"49879","Ddx10"
"49880","Vma21"
"49881","VMA21"
"49882","Klhdc3"
"49883","Decr2"
"49884","Pigx"
"49885","Sgf29"
"49886","Trhr"
"49887","Bnc2"
"49888","Aldh3b1"
"49889","Tmem183a"
"49890","C1rb"
"49891","Grb10"
"49892","Aars"
"49893","Xrcc5"
"49894","Safb2"
"49895","Tmem59"
"49896","Prr14l"
"49897","C330019G07Rik"
"49898","Prl14l"
"49899","Rmdn2"
"49900","Ugt1a10"
"49901","OTTMUSCASG00059407"
"49902","Ahsa2"
"49903","Gbf1"
"49904","Cmtm2a"
"49905","Hexa"
"49906","Tceal8"
"49907","Mmp24"
"49908","Tubgcp6"
"49909","Ush2a"
"49910","2410022M11Rik"
"49911","Sbf2"
"49912","Olfr707"
"49913","Cnnm4"
"49914","Pmm2"
"49915","Aifm1"
"49916","Bnipl"
"49917","Tbc1d16"
"49918","Tcd1d16"
"49919","Grid2"
"49920","Slc5a10"
"49921","Rgs19"
"49922","1700018F24Rik"
"49923","Cypt3"
"49924","Ckt1r1"
"49925","Eef1akmt2"
"49926","Mettl10"
"49927","Esrrb"
"49928","Tpgs2"
"49929","5730494M16Rik"
"49930","Klhl8"
"49931","B3gnt9"
"49932","B3gnt9-ps"
"49933","Gna11"
"49934","Slc6a19"
"49935","Acad11"
"49936","Srpk3"
"49937","Stk23"
"49938","Casz1"
"49939","BC035954"
"49940","Kctd18"
"49941","Olfr1024"
"49942","Auts2"
"49943","Acyp1"
"49944","3300002I08Rik"
"49945","ZIPO-III"
"49946","9430021M05Rik"
"49947","Tbx2"
"49948","Prss32"
"49949","Fam168b"
"49950","Foxp4"
"49951","Slc1a2"
"49952","Brd1"
"49953","Fmod"
"49954","Eif1a"
"49955","Ndfip2"
"49956","Cpt1c"
"49957","Fam149a"
"49958","BC035537"
"49959","mKIAA4166"
"49960","Csnk2b-Ly6g5b"
"49961","Zfp169"
"49962","Grtp1"
"49963","Abhd10"
"49964","Tsc2"
"49965","6820445E23Rik"
"49966","Atp6v0e2"
"49967","Echdc2"
"49968","Matr3"
"49969","AY223547"
"49970","Limk1"
"49971","Ro60"
"49972","Ro"
"49973","Ssa2"
"49974","Trove2"
"49975","Ttll7"
"49976","Csnk1g3"
"49977","Trim44"
"49978","Krtap28-10"
"49979","Zc3h18"
"49980","Sgk1"
"49981","Rgs22"
"49982","Dlx5"
"49983","Psd3"
"49984","Pwwp3b"
"49985","Mum1l1"
"49986","Gpr137"
"49987","Pdgfrb"
"49988","Alg3"
"49989","Creb3"
"49990","Ccdc77"
"49991","Gm43951"
"49992","Cebpz"
"49993","Cxcl9"
"49994","Muc6"
"49995","Pcca"
"49996","Ttn"
"49997","Zfp516"
"49998","Fam186a"
"49999","Gm920"
"50000","Laptm4b"
"50001","Carmil2"
"50002","Rltpr"
"50003","Arhgap26"
"50004","Klrb1a"
"50005","Nkrp1a"
"50006","Casp4"
"50007","E2f2"
"50008","Nagk"
"50009","Sptlc1"
"50010","Zfand4"
"50011","Evc2"
"50012","Pank3"
"50013","Ap4b1"
"50014","Ppp2r5c"
"50015","Akap13"
"50016","Akt1s1"
"50017","Ect2"
"50018","Pisd"
"50019","Boll"
"50020","Ighv4-2"
"50021","Ciz1"
"50022","Eftud2"
"50023","Bag6"
"50024","4932438A13Rik"
"50025","Flcn"
"50026","Gm10421"
"50027","E2f5"
"50028","Tia1"
"50029","Aqp4"
"50030","Kbtbd13"
"50031","Arhgap26"
"50032","Gne"
"50033","Gm10838"
"50034","Rhbdd2"
"50035","Usmg1"
"50036","Bop1"
"50037","BOP1"
"50038","1700029H14Rik"
"50039","6430550D23Rik"
"50040","Bclx"
"50041","Aldh9a1"
"50042","ABALDH"
"50043","Rtf2"
"50044","2410001C21Rik"
"50045","Rtfdc1"
"50046","Pms2"
"50047","Rab20"
"50048","Gapvd1"
"50049","Gm16867"
"50050","Smgc"
"50051","Muc19"
"50052","Smarcb1"
"50053","Tbx18"
"50054","AI413582"
"50055","1700093K21Rik"
"50056","Slc5a7"
"50057","Sema6c"
"50058","Sema6C"
"50059","Rad51l1"
"50060","Cap1"
"50061","Uba5"
"50062","Chrm1"
"50063","Gjb2"
"50064","Stau2"
"50065","Retreg2"
"50066","Fam134a"
"50067","Slc25a11"
"50068","Slc25a28"
"50069","D6Ertd527e"
"50070","Rfc1"
"50071","Fanci"
"50072","IL2"
"50073","Mecom"
"50074","Pggt1b"
"50075","Tubb5"
"50076","Fkbp10"
"50077","Lhx1"
"50078","Pla2g6"
"50079","Ttbk1"
"50080","mKIAA1855"
"50081","Pdgfrl"
"50082","1700018A04Rik"
"50083","Serpina3i"
"50084","Etv1"
"50085","Ighv10-1"
"50086","Pcdh11x"
"50087","Arhgef18"
"50088","H2-D1"
"50089","Polk"
"50090","Cdkl5"
"50091","Gpr141"
"50092","Agfg2"
"50093","Abcb8"
"50094","Ms4a6c"
"50095","Wdr5"
"50096","Rab11b"
"50097","Commd4"
"50098","Tex26"
"50099","Rgr"
"50100","Arl10"
"50101","Htra2"
"50102","Ccdc77"
"50103","Fgl1"
"50104","Sh3bgrl3"
"50105","Tnfaip2"
"50106","Tceal3"
"50107","Cebpa"
"50108","Kif13b"
"50109","4930412O13Rik"
"50110","Akap9"
"50111","Als"
"50112","Hs6st3"
"50113","Cd5"
"50114","Ndufv1"
"50115","Xrn1"
"50116","Nhs"
"50117","Fmr1"
"50118","Epb41l2"
"50119","Epb4.1l2"
"50120","Nek11"
"50121","Tspan13"
"50122","Zfp512"
"50123","Zfp532"
"50124","Kcnma1"
"50125","Akap7"
"50126","Cldn7"
"50127","Adam28"
"50128","Rsf1"
"50129","Hbxap"
"50130","Nprl3"
"50131","Mare"
"50132","Mpg"
"50133","Tcf3"
"50134","Alg11"
"50135","Slc25a22"
"50136","Mcf2l"
"50137","Tet1"
"50138","H2-D1"
"50139","Ccna2"
"50140","Ddx11"
"50141","Mbp"
"50142","Plch1"
"50143","Atg2b"
"50144","mKIAA4067"
"50145","Tcf12"
"50146","Ambp"
"50147","Muc19"
"50148","Smgc"
"50149","Gm10650"
"50150","Tmem125"
"50151","Simc1"
"50152","4732471D19Rik"
"50153","Kncn"
"50154","Gm10677"
"50155","Cyth2"
"50156","mKIAA1085"
"50157","Casp9"
"50158","Vmn2r11"
"50159","Kctd1"
"50160","Rb1cc1"
"50161","Ston2"
"50162","Brca2"
"50163","Gm5114"
"50164","EG330513"
"50165","Cfap44"
"50166","Zfp28"
"50167","mKIAA1431"
"50168","Tcp10b"
"50169","Gm10326"
"50170","Tcp10a"
"50171","Cpsf4"
"50172","Wdr33"
"50173","Aaas"
"50174","Sec31a"
"50175","Eif4g1"
"50176","G430095P16Rik"
"50177","Afp"
"50178","Hist1h2bp"
"50179","Mill2"
"50180","Hbbt1"
"50181","Olfr560"
"50182","Mto1"
"50183","Psg18"
"50184","Brd8dc"
"50185","4933408B17Rik"
"50186","Trio"
"50187","Aprt"
"50188","Zcchc7"
"50189","Phf21b"
"50190","Arid4a"
"50191","Ccdc201"
"50192","Gm11985"
"50193","Polg"
"50194","Ndufb4"
"50195","Unc45a"
"50196","Cfap298"
"50197","Gstm5"
"50198","Ate1"
"50199","Tfap2b"
"50200","Tcfap2b"
"50201","Vdr"
"50202","Chid1"
"50203","Gtf2ird1"
"50204","Metap1"
"50205","Kat5"
"50206","Amer2"
"50207","Trav6-7-dv9"
"50208","Gm8011"
"50209","Khsrp"
"50210","Trpm3"
"50211","Tu11"
"50212","Myo6"
"50213","Gm7942"
"50214","Ralb"
"50215","Cops4"
"50216","Vav1"
"50217","Olfr847"
"50218","Hecw1"
"50219","Zfp710"
"50220","Pot1a"
"50221","Pot1"
"50222","Atrx"
"50223","R3hdm1"
"50224","Cux1"
"50225","Tnnt1"
"50226","Ccpg1"
"50227","Ncam1"
"50228","Eif4e2"
"50229","Nfib"
"50230","Brinp2"
"50231","Cltrn"
"50232","Sh3d21"
"50233","H2-K1"
"50234","Strbp"
"50235","Slc4a2"
"50236","Nim1k"
"50237","Nim1"
"50238","Mill2"
"50239","Tlr3"
"50240","Gtf2ird1"
"50241","Nrap"
"50242","Defa27"
"50243","Usp43"
"50244","Gm3642"
"50245","Tex26"
"50246","4930588N13Rik"
"50247","Akap4"
"50248","Uba2"
"50249","Csn1s2b"
"50250","Esyt2"
"50251","Zmynd11"
"50252","Lrrc49"
"50253","Rasgrf2"
"50254","Cep192"
"50255","Mcf2l"
"50256","Gm6592"
"50257","Trf"
"50258","Selenov"
"50259","BC089491"
"50260","L3mbtl2"
"50261","6030452D12Rik"
"50262","Ccdc57"
"50263","Nsun2"
"50264","Pafah1b3"
"50265","Hspbp1"
"50266","Abcd3"
"50267","Trav14-2"
"50268","Ctdnep1"
"50269","MHC"
"50270","Q2-k"
"50271","Pde4b"
"50272","Celf5"
"50273","Brunol5"
"50274","Lclat1"
"50275","Rhox3f"
"50276","OTTMUSG00000017155"
"50277","Cp"
"50278","Prickle3"
"50279","Crlf1"
"50280","Mthfsd"
"50281","Hoxd8"
"50282","Lamb1"
"50283","Lamb1-1"
"50284","Snrk"
"50285","Gm8871"
"50286","Gm6460"
"50287","Fgf3"
"50288","Ackr2"
"50289","Tmprss3"
"50290","Eif3k"
"50291","Slc4a3"
"50292","Abi3bp"
"50293","Tmem63b"
"50294","Slamf7"
"50295","Cs1s"
"50296","Fam184a"
"50297","Mpzl1"
"50298","Wnk3"
"50299","Tmod4"
"50300","Olfr780"
"50301","Ece2"
"50302","Hsp90b1"
"50303","Tra1"
"50304","Arrdc3"
"50305","Prl8a8"
"50306","Stard9"
"50307","Tec"
"50308","Ankrd13d"
"50309","Bcr"
"50310","Trp53bp1"
"50311","Mpped1"
"50312","Ipo9"
"50313","Mamstr"
"50314","Cuedc1"
"50315","Ptpro"
"50316","Eml4"
"50317","Pla2g2a"
"50318","Pcgf1"
"50319","Gm10521"
"50320","V1rc5"
"50321","Lexm"
"50322","BC055111"
"50323","Cftr"
"50324","Hnf4a"
"50325","Proz"
"50326","Tnnt3"
"50327","Sntb2"
"50328","Zswim6"
"50329","Snhg11"
"50330","Abcd4"
"50331","Slc8a1"
"50332","Ncstn"
"50333","Prdx6"
"50334","mKIAA0106"
"50335","Dbpht2"
"50336","Marveld2"
"50337","Bptf"
"50338","Falz"
"50339","Rap1gds1"
"50340","Rlf"
"50341","Crp"
"50342","Ptpn4"
"50343","Gm50092"
"50344","Ostm1"
"50345","Tle4"
"50346","Bce-1"
"50347","H2-K1"
"50348","Plekhg3"
"50349","Tro"
"50350","Atp11b"
"50351","Tfpt"
"50352","Mepce"
"50353","BC038268"
"50354","Pfn3"
"50355","Nlrp4f"
"50356","Nalp4f"
"50357","Igkv5-43"
"50358","Syn2"
"50359","Fam193b"
"50360","Kalrn"
"50361","Eci1"
"50362","Nudt3"
"50363","Prelp"
"50364","Ilvbl"
"50365","Acsm1"
"50366","Zeb2"
"50367","Zfhx1b"
"50368","4933430I17Rik"
"50369","Pkd1"
"50370","Taf4"
"50371","Taf4a"
"50372","Apela"
"50373","Abat"
"50374","H2-Aa"
"50375","Atf2"
"50376","Dlgap4"
"50377","Pold3"
"50378","Rpl7"
"50379","Usp42"
"50380","H2-Ab1"
"50381","Adgrl3"
"50382","Fbxw13"
"50383","Npt1"
"50384","A530016L24Rik"
"50385","Npffr2"
"50386","Gpr74"
"50387","Bace1"
"50388","Pfdn5"
"50389","Slc7a7"
"50390","Zfp930"
"50391","Iqcf3"
"50392","Mrpl9"
"50393","Ruvbl2"
"50394","Dmtf1"
"50395","Farsb"
"50396","Farslb"
"50397","Gm21294"
"50398","Mitf"
"50399","Faf2"
"50400","Ttc39b"
"50401","Tcof1"
"50402","Fbxw7"
"50403","Tff1"
"50404","Nek2"
"50405","Iglv1"
"50406","Igl-V1"
"50407","Fasl"
"50408","Phactr3"
"50409","Rhou"
"50410","Gm43552"
"50411","Trim26"
"50412","Larp4"
"50413","Tmem161b"
"50414","Rabggta"
"50415","Donson"
"50416","Ttyh1"
"50417","Wdr3"
"50418","Trim6"
"50419","Coq8a"
"50420","Adck3"
"50421","Fcho2"
"50422","Pde8b"
"50423","H2-T10"
"50424","Cnot1"
"50425","Tjp3"
"50426","Sh3gl3"
"50427","Micall2"
"50428","Olfr564"
"50429","Gm13889"
"50430","Slc12a5"
"50431","Sh3gl1"
"50432","Plppr3"
"50433","Lppr3"
"50434","Adam33"
"50435","Tomm40"
"50436","Gnpda2"
"50437","mKIAA4008"
"50438","AW551984"
"50439","Hddc3"
"50440","Cav1"
"50441","H2-K1"
"50442","cytb"
"50443","Trav8-1"
"50444","Reps1"
"50445","Memo1"
"50446","Setdb2"
"50447","Bms1"
"50448","Bms1l"
"50449","Kif4"
"50450","Tomm40l"
"50451","Upf3b"
"50452","Sh3gl3"
"50453","Sh3d2c1"
"50454","Mgat2"
"50455","Rps6kb1"
"50456","C1ql1"
"50457","Map1lc3b"
"50458","Impdh1"
"50459","IMPDH"
"50460","Atp6v1c1"
"50461","4932415D10Rik"
"50462","Nol7"
"50463","Ighg3"
"50464","AI324046"
"50465","mFLJ00385"
"50466","Phf21a"
"50467","Mtif2"
"50468","Fto"
"50469","Fus2"
"50470","Sos1"
"50471","Habp2"
"50472","Cep128"
"50473","4930534B04Rik"
"50474","Tnik"
"50475","Rcbtb1"
"50476","Vmn2r56"
"50477","Myd88"
"50478","Kcne4"
"50479","Smarca2"
"50480","Gpx5"
"50481","Brsk2"
"50482","Zc2hc1b"
"50483","Fam164b"
"50484","Ndrg2"
"50485","Slc18b1"
"50486","1110021L09Rik"
"50487","Utrn"
"50488","Morn3"
"50489","Adgre5"
"50490","Mark2"
"50491","Sos2"
"50492","Flg"
"50493","Sirpb1c"
"50494","Ldhd"
"50495","Ifrd1"
"50496","Adam15"
"50497","Esp25"
"50498","Wac"
"50499","Pde8b"
"50500","Mill1"
"50501","Ntr1"
"50502","Esr1"
"50503","Trpm4"
"50504","Smurf1"
"50505","mKIAA1625"
"50506","Tm7sf2"
"50507","Esp30"
"50508","Prl2c2"
"50509","Polr1a"
"50510","Rpo1-4"
"50511","Mgrg2"
"50512","Tnpo3"
"50513","Dcbld2"
"50514","Esdn"
"50515","Adck2"
"50516","Atf7"
"50517","Lrp5"
"50518","Kdm1b"
"50519","Sesn3"
"50520","Irf5"
"50521","Gdi1"
"50522","RP23-436K3.9-007"
"50523","Utf1"
"50524","mCG_21628"
"50525","Myo1b"
"50526","Gm3404"
"50527","Jakmip2"
"50528","mCG_4624"
"50529","Clasp2"
"50530","Crygc"
"50531","Vmn1r57"
"50532","Ube2w"
"50533","Cabin1"
"50534","mCG_117500"
"50535","Tmed9"
"50536","mCG_3193"
"50537","Csde1"
"50538","Polg2"
"50539","mCG_2883"
"50540","Sept3"
"50541","mCG_133080"
"50542","Epb41l2"
"50543","EBP4.1L2"
"50544","Epb4.1l2"
"50545","Zfp800"
"50546","mCG_12507"
"50547","Thap4"
"50548","mCG_12632"
"50549","Ndufb5"
"50550","mCG_5158"
"50551","Pcdh1"
"50552","Tm4sf5"
"50553","mCG_21197"
"50554","Prame"
"50555","Btbd35f4"
"50556","Btbd35f3"
"50557","Olfr1396"
"50558","mCG_59720"
"50559","Tedc1"
"50560","4930427A07Rik"
"50561","Gm20825"
"50562","1700003F12Rik"
"50563","Btc"
"50564","mCG_12529"
"50565","Olfr558"
"50566","mCG_52015"
"50567","Dnajb5"
"50568","mCG_19260"
"50569","Wdr13"
"50570","Xrcc6"
"50571","Fam78a"
"50572","cytb"
"50573","Ciart"
"50574","Gm129"
"50575","mCG_16740"
"50576","Atp6v1g2"
"50577","Atp6g2"
"50578","mCG_15939"
"50579","Hps4"
"50580","mKIAA1667"
"50581","mCG_128624"
"50582","Hk1"
"50583","Cyp3a44"
"50584","cyp3a"
"50585","mCG_115423"
"50586","Zfp266"
"50587","Ythdf1"
"50588","mCG_6742"
"50589","Recql"
